Title,Review,Username,Rating,HS,Spoiler,Episode,Helpfully viewed,Views
Fantastic and Family Friendly,"Absolutely fantastic! Númenor was glorious! Three name drops that I wasnt expecting. The storyline is gripping. I cannot wait until next week! The casting is really good. Any doubts you may have are thrown out the window once you actually watch the show. Only downside was that two storylines from the second episode werent in this one, but theres so much here that you dont really notice. I cant wait to see how Míriel and Pharazôn end up where we know they end up based on Tolkiens work. Elendil, Isildur, and Earien. Galadriel and Halbrand. Arondir and Adar (whos he?). Nori, Poppy, and the Stranger. Theres so much here and I cant wait to see where it goes. Its a relief that a big name fantasy show is actually family friendly. One curse word and some violence. No sex. No nudity. Just good family friendly fantasy. This is exactly what we need.",KalmarWolfKing,10,0.3333333333333333,No,Adar,13,39
"more lore, more locations, more spectacular visuals","Stunning CGI &amp; visuals!We get a lot of goblin/orc action including one of their beasts.Two new locations on the map which includes an ancient island.Also some ancient elven history.A new faction of humans and some strong characters are introduced.Character development including the shipwrecked human that Galadriel had to partner with.We get to see what the harfoots have been preparing this whole time. They should really devote an entire episode to harfoots. Speaking of, it would be nice to see an entire episode dedicated to each storyline which there are 3 (storylines).We finally get to see what the dark symbol from episode 1 is/means.And an ominous &amp; mysterious ending.",provoko-67847,10,0.5,No,Adar,2,4
Eventually a show has started.,"The third one actually was the first episode which I didnt want to be finished. The development was very complex, really felt Tolkien here, new characters rise and scenario is no longer primitive but logic.What very important is, we already have a context of great friendship between men and elves, a comeback of Sauron as a common enemy, a nice mentioning of Numenor and promising future journey of Galadriel and Isildurs father. Eventually a scenes like middle ages society is back here, with all professions, food, drinks the people and so on. This all give us many, lets see how will it go.Except of a Warg, everything was improved here.",georgesfantasy,10,0.5,Yes,Adar,1,2
"epic; true LOTR atmosphere & feeling The script & dialogue was much better in this episode, itll probably be the highest rated thus far.","Epic; true LOTR atmosphere &amp; feeling
The script &amp; dialogue was much better in this episode, itll probably be the highest rated thus far.The visuals are stunning (including an explosions) and so is the music.Finally we get a hobbit type song and its so good. Im very happy to see more Harfoots.We get more dwarves &amp; elves in this episode.More fighting, magic, artifacts, lore, and random forging of weapons.Its still a mystery who is Sauron, who the meteor man is, and what the mystery blade is.Another mystery: Were introduced to trio who say nothing, and inspecting the meteor mans impact crater, why, idk, it lasts for a brief scene.",meydiana-65242,10,0.0,No,Partings,0,2
So far the greatest show EVER!,"Everyone from the Dinglers to Gamdarfon have been spot on in this very literal adaptation, as a competently made, acted, cast and written streaming show for new and old fans of JK Tolkiens work. Ive never seen God, but I imagine it looks like Amazons Rings of Power in this episode. Not only is the story moving so fast it will make your head spin like a Miltanite diving off the cliffs of Nimbobusa, its getting alot of mileage out of the Condosordian-Hulmapper conflict set up in the original book for which this is based on. Jim Tolkien himself said, this show is so hip and sexy, so throw some flap jacks on the bumper dun, buckle up and YEE HAW! Those crazy nutters at Amazon DID IT! Now if they only include my Harfootin Boogie song I wrote, I can die even happier! Janice! (JKs wife) go get me another butterbeer you delicious peach, and put some stank on it! If its good enough for Ol Tokester, its good for all mankind.",JBHeinous,10,0.3333333333333333,No,Adar,1,3
Step by step,"Things getting more clear now... a great story taking shape, and you cant judge a book by its cover.This is not a movie after all, just step by step, I dont understand why the rush from reviewers complaining about the large amount of characters, the fellowship of the rings which has 9+ main characters, and all the world loved that in a 3 hours movie.The visuals are great, acting is good with more dialogue details as expected for a series.Id say more action and small fights will be taking place after episode 6 up to the final, and hopefully to see the chain connected more with the original films, which we can say its the foundation of the success.The lord of the rings series is a world wide success on that time, no one can expected to see such things again, or even a remake in the next 10 to 20 years, it has its time and circumstances.Even for the video games created for the LOTR, all focusing on the third age, this is different.I do respect Amazon choice for prequel, but sticking with the original story is wise, with respect to Tolkens legacy which seems that fans are annoyed and putting bad reviews on this.Cant wait for more, give it time, or let time tells.",meydiana-65242,10,0.0,No,Adar,0,1
Morfydd Clark leads a powerful opening salvo for Rings of Power,"I had my doubts. I really did. I am an avid Tolkien fan, and approached this series with some trepidation (though not the irrational hate that I saw from some others).Some slightly dodgy Irish accents aside (Im Irish, for what its worth), this was a wonderful opening episode, with a standout performance from Morfydd Clark as Galadriel (and I say that as someone who felt that Cate Blanchetts performance was nigh impossible to match).This, to me, captured the Biblical feel of The Silmarillion (even though it barely touches on those events and instead focuses on a understandably time-compressed renedition of major Second Age events). The closing scene, in particular, was both beautiful and powerful -- and I really wanted to watch more.Overall, the writing is very good, the dialogue is mostly excellent, and the acting is good to great. The visuals are spectacular. The ideas are familiar in places and fresh in others. The soundtrack hits all the right notes. Nothing about this is mediocre. While its different tonally to the Lord of the Rings movies (it has to be, as its a very different time period, and a very different story), it gives hope that the rest of the series will actually live up to the promise and do justice to Tolkiens work. If nothing else, this will show people that there is more to the Professors mythos than the events of the late Third Age.Quite frankly, the lore issues are more minimal than many made out. We could split hairs over how many whiskers Disa should have on her chin, but the reality is she delivers as a female dwarf in a really likeable way. We could spend all day debating whether there should be two Durins alive at the same time, but we would be fools to think that time compression wouldnt be used in an adaptation of a story spanning almost three and a half thousand years.If youre in doubt, watch it and judge for yourself. Go in with an open mind and give it the chance it deserves. Find fault if you will, sure, but let people find joy if they will too.",deanfwilson,10,0.5,No,A Shadow of the Past,4,8
"Powerful, Sharp and Crisp.","No small amount of writing and acting talent converges here in episode four. A ghostly Adar slinks sorrowfully from the tunnels and darkness. Halbarad delivers Galadriel from her own brash haughtiness with a few wise words. Durin and Elrond forge a new oath. The King Under The Mountain finds his decree unexpectantly and respectfully obeyed by his fiery son. The horrifying prophecy that haunts the island of Numenor is revealed.The Rings of Power series cast and writers have not had an easy task. In this episode, they are beginning to take this new series beyond the shadow of the very successful films that have proceeded it and make it an outstanding achievement of their own.",Gargantuan-Media,10,0.2838983050847458,No,The Great Wave,67,236
You aint seen nothin yet,"From now on the saga begins. For those who didnt sail yet on the TV series of The Lord Of The Rings: The Rings of Power, I definitely suggest to be patient till this episode. Enjoy the first three episodes as a prologue to the odyssey.General audience loved the LOTR for friendship, kinship, kindness, solidarity, warm heartedness, sacrifice. Those are the virtues which most of us are longing for for so many time.I feel there is a legend coming. Thanks and kudos to Dame Cate Blanchett, she is the White Galadriel of the Peter Jacksons original cinematique trilogy. And Morfydd Clarks soon to be a true hero Galadriel sure will win many hearts very soon.",boraboris08,10,0.28846153846153844,No,The Great Wave,45,156
Ride the wave!,"Excellent episode! Story is branching out in many directions with great characters. Setting up for interesting directions for the second half of season one and into future seasons. Direction of the last two episodes was fantastic, enjoyed all of it but now understand the world and how it impacts the current story. In terms of fantasy, it is as epic as possible while still giving intense interaction between characters with great dialogue and building the world from the point of view of some groups but mainly individuals. Well done! Looking forward to where it goes, certainly worth a re-watch or two.",davegbrooklyn,10,0.2876712328767123,No,The Great Wave,42,146
The story is developing.,"Personally, I cannon really understand the fact that after releasing the 3rd and 4th episodes, series still get low ratings. At least, the first two were far more poor, than the last ones.For example, in the 4th episode we have many things what we like in the LOTR - beauty, courage, sacrifice and evil powers on the other hand.The story is developing. Look, we have 5 seasons already announced. So it will be a long story, which needs a clear introduction and foundation, different folks and characters to clarify beforehand. After the 4th episode, we already have evil powers properly arranged for attack, here is Galadriel with fleet and Isildur coming back to Middle Earth, Durins gonna visit Lindon after fathers permission and meanwhile, there are vulnerable people stayed without protection against Orcs fathers agression.So here is a whole story prepared, which is very promising. So you all, change attitudes and stay positive.",georgesfantasy,10,0.3888888888888889,Yes,The Great Wave,7,18
Dose of mystery!,"Some of the attractive dialogues and a dose of mystery and excitement in one episode in attempts to reveal some ambiguous facts. Is this the beginning of the black darkness? An interesting fourth episode and expresses the extent of the escalation of events, a gradual and calm process in this big world. I see events coming on the way and a strong conflict will happen, but will it be soon? The acting side is better than the previous one, and the dialogues are also very attractive. Do not get carried away by the insincere reviews and judge the series impartially. I see it as an upcoming masterpiece.",alaaismaeil-90696,10,0.264,No,The Great Wave,33,125
Best,"Amazing ep, its getting better with every EP, Gave me heartbreak how the ep started, lots of lore references, the story really moved in a good pace just like in the previous ep, the dialogue in this ep have been grt special mention to Adar his voice and dialogues literally chills,and finally Theos story get me excited,(no Harfoots in this ep) and Elrond, Disa and Durin are just so good, and at last Literally Goosebumps how the EP ends the that scene was just Epic, I dont understand how people find this show boring, I was really hooked up all the time, its a slow burner, you need the pay attention fully understand the story,",bhatidivyanshu,10,0.38461538461538464,No,The Great Wave,5,13
Cinematic epicness on your tv! Unmissable!,"Another great episode. The story is moving at a pace now as all the characters are in place. For an hour and 10 minute long episode, the time flew by. If youre a Lord of The Ring movie fan this is essential viewing as it fills in some of the back story the movies didnt have time to cover. The scope of the series in general is epic and the visuals do it justice. We can where all the money went. The last time I had this much fun watching TV was the 5th season of game of thrones. I really dont understand where the hate for this TV show is coming from. This is essentially cinema quality television for the price of Prime delivery. Looking forward to rest of the season and hopefully they have a full 5 season arch.",moibbyahm,10,0.26666666666666666,No,The Great Wave,8,30
more LOTR lore & artifacts,"We got more dwarves and LOTR artifacts. Specifically the palantír and mithril ore. And the mysterious dark blade in action including its former user.Slow mo battles!Last episode was named Adar and we finally get to see a conversation with Adar.An orc fight plus escaping from the orcs.We get to see the humans who fled from episode 2 at the elven tower here in episode 4.The harfoot storyline was skipped this episode, which is a shame, but perhaps well see a larger episode of these hobbit type folk.There still seems to be a mystery of who Sauron is, what form he took, where he could be, and how hes influencing the inhabitants of middle earth!",provoko-67847,10,0.25925925925925924,No,The Great Wave,7,27
favorite episode to date,"The mysteries continue to deepen. The Queen Regent ends up being a complex character that we grow to understand, not just a cruel despot.And the visuals! OMG, the whole sequence of the baptism, the overhead shot, the drowning of Numenor...just stunning to look at.The score enhances when it should and is subtle when it should be that.The acting continues to be solid to excellent. Some of these actors do more with their eyes than other actors can do with a hundred words. And, thank the goddess, little to no whisper-acting, a technique I loathe to communicate intensity or anger (have those actors never encountered an actual human being? I always wonder)I love the world Tolkien created, and I love what these writers have done with it. Jackson and his crew ruined the trilogy. These writers are making the unfinished second age works come alive on screen!",grnhair2001,10,0.3333333333333333,No,The Great Wave,1,3
Nothing you can hate about this show,"Episode 4 of The Rings of Power starts with us at Minas Tirith. Sorry, the palace at Numenor. Queen Regent Miriel dreams of a massive flood washing over and destroying everything before awakening with a start. Out in the streets, Tamar gives a big speech to the people about the dangers of Elves taking their jobs. Is this an allegory? You betcha! The same sort of allegory that Tolkien despised, which he wrote about in several letters. The flippant comment from Elrond, claiming that its been 20 years since he last saw Durin who perfectly exemplifies some of the lackadaisical worldbuilding at work here. Are Elrond and Durin in a different timeline to everyone else? We get no Harfoots this time around which may actually be a small mercy given their story hasnt really added anything. In fact, it seems Amazon even know this given there have been articles recently asking people to have faith as Galadriel is on a journey of humility. But we see none of that here. Instead, we get an eyerolling scene of Galadriel single-handedly stopping 5 fully armoured and strong Numenorian guards without a weapon or armour herself, pushing them all effortlessly into a jail cell without breaking a sweat. Were now halfway through this season, with 4 hours of content having passed us by. So far, weve advanced very little of the plot and this is moving at a glacial pace. Will the second half of this pick up the pace? Will we see some advancement of the story? As the Numenorians disdain at the idea of their Queen being in collusion with elves, Pharazon shows up and reassures them, reminding the group that this will remain a Kingdom of Men, not of Elves. He also offers them a whole bunch of drinks to quell the mood. Galadriel returns to Miriel and points out that Halbrand (aka. Evil Aragorn) is the lost heir in exile to the throne of the Southlands. Of course Miriel doesnt believe her, but Galadriel is persistent, pointing out they should fight together to save the people of the Southlands before Sauron strikes. Miriel rejects this again, until Galadriel decides to steamroll over the Queen Regent, pointing out she has a tempest in her and it brought her to Numenor. After threatening the queen, Galadriel is predictably put behind bars. What wonderful negotiation skills this wise elf has!",goshamorrell,10,0.0,No,The Great Wave,0,1
This show is the best since Game of Thrones,"The Rings of Power episode 3 largely continues in the same vein as episodes 1 and 2. Its stunningly beautiful (Orcs excepted), well acted, and continues to feel very much like part of the world we saw in Peter Jacksons movies based on Tolkiens works. But it is also rather slow-paced and weighed down by the need for substantial amounts of exposition. The Númenoreans themselves are an interesting group. All of them except for Elendils daughter Eärien are Tolkien characters (not new characters written for the series), though the show has added a couple of titles to make their position clear - Míriel becoming officially Regent while her father spends his time up in a tower, and Pharazôn is referred to as Chancellor Pharazôn. Although Míriels dislike and fear of the Elf is a bit strange, as Míriels father was a big fan of Elves, otherwise this story seems to be following Tolkiens outline more closely than anything else weve seen in the series (and, interestingly, its using a bit more information gleaned from The Silmarillion - weve written in the past about the complicated legal situation there). For fans who enjoy seeing screen adaptations that stay closer to the books, this will almost certainly be their favourite storyline. It takes the episode a while to check in with the Harfoots, but when it does, we learn a bit more about their culture as well - and it is brutal! Apparently, the Harfoots are extremely ableist and although they proudly proclaim nobody walks alone, anyone who cannot walk gets abandoned as one of the left behind. All the left behind they are commemorating were killed in a variety of ways (wolves, an avalanche, bees), but the implication of the final scene with the Brandyfoots and their sheer panic at suffering a leg injury seems to suggest pretty strongly that any injury that prevents one from walking results in exile and, eventually, death - like the unfortunate Harfoot who got stuck in snow and was abandoned. The title of the episode, Adar, refers to the name the Orcs give the mysterious bad guy Arondir is taken to right at the end. Seeing Elves enslaved is a new direction for the series, as we are used to seeing them appear powerful, ethereal, in command of all they survey. Seeing them suffer like this definitely brings them down to (Middle-)earth a bit and makes them more relatable, though we are reminded they are Elves when they pull some rather cool-looking moves using their own chains as weapons against their captors. If Orcs are corrupted Elves, then presumably what we are seeing is that process in action.",goshamorrell,10,0.0,No,Adar,0,1
Very good start,"The first episode was better than what I expected. The CGI effects stunned me...I liked the sets and the beautiful scenery. E01 is just the start I wasnt expecting huge battles or quickly rushed events...I cant understand the people who mentioned lacking in the story after just one episode! Its a TV series, not a movie!! ..an introduction is all needed in the 1st episode... the rhythm wasnt slow IMO considering this show with all the budget spent will last for 5 years at least ..there will be room for more to tell.I was very concerned when I saw the trailer 2 months ago... I didnt want it to be another  The wheel of time ...thankfully I can feel the spirit of LOTR in it.. and Im very optimistic.. episode 1 was very satisfying..it took me there!",basemajd-32933,10,0.5,No,A Shadow of the Past,4,8
Keeps getting interesting,"What i feared going into the first episode was put at ease with the second. I feared that we as the audiance would not be able to care or connect with the characters. But as this episode proved for nori(personally) and Durin, im hopeful. This episode was visually stunning, the dialogues good and the score as beautiful as the first episode. My only fear is to see where the show is going. I feel like something is missing but u cannot tell what exactly. I feel as if we dont spend enough time with the characters, but there is room for improvement in the next episodes. Im excited for more. Only complaint is the pacing (kinda), and id say i prefer the first episode still. Anyways, go in and watch the show with an open mind, youll not be disapointed.",ghennems,10,0.3333333333333333,No,Adrift,6,18
just the beginning!! way to go!!,"Watch the epic without LOTR in the mind! Beginning of another epic tale.Welcome to the world of Elves, Harfoots, Orcs and Dwarfs.Was not bad at all a little slow to get going but so many characters to introduce so is to be expected. However was pleasantly good 2 hours to start off with. Good acting from everyone in the cast.This version of Middle-earth is very well crafted. It is beautiful but feels very dangerous. There is so much more to explore in this World, and the show runners have crafted an excellent start for us to begin this journey.I do not know why all the lore so just as a series I think I will enjoy it very much. Looking forward to the rest of the season and hope it only gets better. Should get more exciting as the threats become better known and action picks up a bit.",shekar-d-v,10,0.46153846153846156,No,A Shadow of the Past,6,13
Lets goooo!!,"So epic, so early on, I dont know what you couldve ask more! True LOTR on steroids in terms of visuals and detailing plus a huge wtf moment at the end leaving us craving for more. At some point it felt like a finale since I really do expect and am perfectly fine with slow building up to epicness because of the 6 season initial plan but oh boy was that an awesome movie grade episode!! Characters are really starting to feel solid and well developed, i am excited for their stories and sequences, the mystery is revealing at a good pace and does not leave the feel you are baited in every next episode (like many modern series..). Life is good, we have very very pleasant lotr show. Hearty thank you for everyone involved in making this! =)",kris_guitarhero,10,0.3333333333333333,No,Udûn,6,18
Amazing episode this is truly what the series need,"Incredible episode full of action and meaningful scenes, just the right episode for this series and what was lacking till now. I had feeling that this first season is goings to be all build ups, as I jnew the full story from the books and such are super long and could be stretched across many seasons. Now this was a cery good indicator that we can have great episodes such as this l, at the same time that they trybto build up the story along side it. Right amount of action dialogue and epic cinematography and effects showed thta there is a good balance in this series. Hopefully we can more of the build ups but similar to this with great scenes in between that will be perfect for the rest of the season.",daniarjkawa,10,0.3333333333333333,No,Udûn,6,18
Masterful!,"This episode was a powerful reminder that Rings of Power meant business when it came to adapting Tolkiens work. Despite the many non-canonical characters and minor plot-modifications, Udûn was packed with enough potential to boost this series to the top of fan-approved lists.Director Charlotte Brändström did exceptional work in this episode. Writers Nicholas Adams, Justin Doble, J. D. Payne, and Patrick McKay did great scripting for it. Cinematography, costume, hair-makeup, and production design all performed praiseworthy work. Musical scoring, VFX, and editing were top-notch.The Helms Deep style battle weve all been anticipating took place this episode as Adar and his orcs marched on the watchtower of Ostirith. My previous reviews contain related details on this, so I shall keep from repeating them in this one. Joseph Mawle played Adar (a non-canonical character), did great work in this epi.I surmised that Adar was not a shape-shifted Sauron, a point that was proven in Rings of Power episode 6. He was, in actuality, an Elf twisted by Morgoths experimentations to become one of the first orcs or Uruk. The open use of the word called to mind Sarumans Uruk-hai, who featured in Peter Jacksons LOTR trilogy. Also, the very title of this episode referred to the new name that would later be given to the orc-conquered regions of the Southlands in Mordor.Delicious battle sequences and counter offensives played out this episode. They are sure to keep fans on the edge of their seats, and feeling nostalgia for Jacksons movies. Saurons broken enslavement-sword played a key (pun intended) role this epi.There was also a nice Arondir-centric throwback to when Gimli shattered his axe on the One Ring, not to forget that Adar-made reference to Galadriel using the One Ring, a sequence we see almost play out in Jacksons movies between her and Frodo.Ismael Cruz Cordova continued to impress as Arondir (non-canonical character). On a related note, Bronwyn (non-canonical character), played by Nazanin Boniadi, gave a stirring performance. And so did Theo (non-canonical character), played by Tyroe Muhafidin. This epi captured some distinct Frodo-and-the-Ring attachment vibes from Theo, namely for the broken Southlander-enslavement sword once made by Sauron.Another nice throwback took the form of dam waters being released, in this epi by Waldreg, and in Jacksons adaptation by the Ents. The way Elendil calmed a horse provided yet another throwback to a similar technique used by Aragorn in the Jackson movies.Plenty of further character-building took place in episode 6 Rings of Power, particularly around Halbrand (non-canonical character, played by Charlie Vickers) and Adar, whose empathy for his own was as surprising as his cruelty to all others. When the Númenorean forces finally joined the fray, it was all I could do not to leap out of my chair and scream for joy.Some great stunts and shots unravelled, especially around Galadriel, played by the inimitable Morfydd Clark. She was one of the episodes main highlights, both as a character and a performer. Also, the way Halbrand brought down Adars horse without harming the animal hinted at a special je ne sais quoi, which we may learn the (skilled technique) origins of in a future episode. In this one, he reluctantly reclaimed his role as the true king of the Southlands.This was also Isildurs (played by Maxim Baldry) first-ever battle, canonically speaking, and was interesting for several reasons not the least among them being that he would, many decades later, fight Sauron himself in the War of the Last Alliance. That was when he would perform the iconic picked up his fathers sword move and cut off the finger that held the One Ring, thus heralding the end of the Dark Lord and the war fought by the joint alliance of men and elves.Profound foreshadowing (of sorts) in this epi when he joined his father in the fight to safeguard the village and aided him at a crucial moment. In this case, he picked his father up and rejoined the fight. Both Maxim Baldry and his father Elendil, played by Lloyd Owen, gave good performances. They were also probably (in my opinion) fighting in the same spot or zone in which they would engage Sauron many decades later.The scenes where Adar tried to outride Galadriel, and obviously lost, were captivating. Galadriels elven-magic empowerment of her horse brought back memories of Arwen during the Nazgul chase (Jacksons adaptation). As for Halbrands full-circle moment, his conversation with Adar opened a world of possibilities. Adars interrogation by Galadriel soon proved to be an essential milestone in the Rings of Power series.This epi gave fans the first real battle to follow Jacksons much grander ones in the LOTR trilogy. It set a powerful standard, especially considering that this was the Second Age, an era that preceded Jacksons (and Tolkiens of course) Lord of the Rings timeline by millennia. Talk about history repeating.Note: The broken sword featured in the show was not the same as the one Isildur used in the Last Alliance War. What Waldreg (non-canonical character), played by Geoff Morrell, did with it near the end portended great doom. Uruk Adars grand scheme also came to light, enough to whet our appetites for the grand entry of Sauron in future episodes. Adar was desperate to get his hands on the broken enslavement sword, to what end we learned near the conclusion of this epi - dang you, Waldreg. The orcs were building all those tunnels for a reason indeed.This episode let us witness the creation of Mount Doom (!!!). The region around it was soon shrouded in volcanic ash and fire. A portion of it will later come to be called Udûn, which would someday boast the Black Gate (!!!). That final second of the epi with Galadriel froze me to my seat.Classic Tolkien vibes, Peter Jackson nostalgia bursts, battle craze, and plot twists fueled the success of this episode in meaningful ways. Youll not have seen anything like it in streaming. Amazon Studios has yet again pushed the limits of whats possible for a television show. This epi will leave you with goosebumps more than a few times. Rings of Power: Udûn episode 6 was a visual and auditory feast for Tolkien-fan-senses. It has me drooling for what theyre going to serve up next week.",BijeshNagesh,10,0.2962962962962963,Yes,Udûn,8,27
Waw amazing,"Heres we go , story began is very nice and more than expected actually,but from these eposide LORD OF THE RING now startinggive story time.I like everything in these episode especially fighting, action, acting .This episode is the beginning of the historical epic of a series. I hope everyone will not judge the series from the beginning and give it a chance.War, destruction, and photography are creativity in the truest sense of the word, but the direction is very imaginary. Thank you from the heart for this very wonderful episode. I hope all the upcoming episodes will be in the same sequence.",abdumustfa,10,0.30434782608695654,No,Udûn,7,23
Amazing episode!!!,"This episode was awesome. I enjoyed every moment of it and the acting of the actors. From Arundyrs fight with the orcs and the moment when the orcs dagger is close to his eye, When Bernwyn was one step away from death and was forced to turn the sword to Adar , Galadriels extraordinary dodge and the spectacular blow that the orc gave him (this Galadriel is likable), the chase of Galadriel and Adar, and the surprising presence of Halbrand , and at the end The one where Galadriel stood firm in front of the fire coming towards him, which makes me impatiently wait for episode 7. Anyone who says this episode was weak is not a critic and just a hater with a sick mind.",mmairi-61917,10,0.3,No,Udûn,6,20
Amazing,"This episode is quite amazing in terms of art, drama and plot. I havent touched that much since the matrix movie, the begging of this season was calm a bit and help us to live with characters, which made me reach an amazing touch with the story in this episode, we can see the way everyone choose to protect the precious things in his live, and that live is not fair for every one, after watching this greatness, I cant rate less than 10/10, The events move the feelings to a great extent, also there are no pornographic scenes in the events and doing a work free of pornography to this extent is art in itself.",solimanahmed-59065,10,0.3,No,Udûn,6,20
A perfect episode!,"Intense, fast paced, well written episode.Those who were waiting for some battle scenes would be immensely pleased. I for one loved the way the battle ebbs and flows and reaches a shocking conclusion.The highlight of the episode was Galadriel and Adars meeting. Their dialogues were so well written and set the stage perfectly. Adar is such a likeable, perfect villain.The end of the episode would leave you jaw-dropped. It sets up the rest of the season perfectly.Also, boy was this episode a slap in the face of the haters. Lets see what they come up with this time as an excuse to hate on the show.",ali_ayyaz,10,0.3,No,Udûn,6,20
"Best episode by far, expecting more","I have been a critic of Rings of Power until now, but after all the wait, this episode is still the best until now. The battle we waited for, the struggle, and finally some more plot. Honestly this episode had lots of twists and turns. It keeps us on the edge until the very end. Revealing bits and pieces of the story. And did not expect the episode to end that way. Cant wait for the next one now.There were few parts which could be improved, as the plot was going so intense, we had to do a surgery in the middle of the battle, which felt like it could have been reduced more and we could have more focused on the way peoples mind changed from hope to tragedy to again hope. But still, this was the only scene which slowed the pace in this fast moving episode.",deepak-32317,10,0.2857142857142857,Yes,Udûn,6,21
"It was fine until now, now its a definite keeper","I loved how beautiful it all was. Watching on a nice tv and with good sound has made it all a pleasure.but this episode was as epic as epic can be, if you want to check the series out watch until here and then decide. I am blown away and wille watch it again, in fact i have already replayed parts of it to see the sheer views and effects. Proud to be Swedish at this time as a Swede directed this episode! I dont mind the pacing even in the end, i would say it gives a contrast the LOTR definitely need and to be fair, Tolkien never was much for fights. Critics should remember they have competent Tolkien advisors which is in fact part of the Tolkien family.",johansallquist,10,0.2692307692307692,No,Udûn,7,26
Amazing episode,"After a lot of build up we were finally presented with a fast paced episode, exquisite battle scene and an interesting dive on the origins and aspirations of the orcs.Galadriel depiction is starting to make sense. From just angry with no understandable reason why, to someone which is the result of numerous battles and resulting grief. What we watched in this episode is what she experienced countless times, being unable to disconnect from the fight against what see perceives as a prevalent and growing evil.If the other story arcs follow up as good as this one the show will be an utter triumph. Lets wait and see.",jpr-78252,10,0.25925925925925924,No,Udûn,7,27
Finally Im excited about this show,"I had a feeling this show was going to take a while to find its footing since its telling such a large story but I have to admit the first couple of episodes had me worried a bit. This episode finally gave me a reason to be excited about what they are doing. I also think this episode gave the previous episodes more purpose since we can finally see where its going. I loved the action, the scenery, the music, all of it. It really occurred to me when watching tonight that they have put a TON of money into this project as it looks incredible. If this is the kind of quality we can expect going forward then Im more excited than ever to watch this for years to come.",jjpscott01,10,0.2727272727272727,No,Udûn,6,22
Weve been waiting for this!,"A very good episode overall, but an excellent ending.We should all know that a TV show is different from a movie in terms of plotting, and thats why we could be bored at some points while watching an episode. A movie can be very dense when it comes to epic scenes, touching moments, revealing facts, and creating events, while a series lacks these elements, and thats fine.I got a little bit bored while watching this episode, especially in the beginning, BUT it was worth it as the last 4 minutes were shockingly entertaining.I believe this is the beginning to watch something heavy and epic as we long desired.",Beeto97,10,0.25,No,Udûn,7,28
A story that builds is a story that thrills.,"A fantastic pay off for a series that at times seemed very slow paced and repetitive. We have finally left Numenor after three episodes of intense stagnation and tedious exposition that lead nowhere.But, that aside, this episode delivered. Beautiful cinematography, well acted, gorgeous landscapes and higher stakes.The threads seem to be coming together, the question is, was the dallying about at the beginning of series necessary? And, will it hurt the future of the series.This episode is a 10/10, the three preceding episodes 5/10 with an overall score for 7 for the series so far. This reviewer would say watch, but be prepared to for the torturous 3 episodes in Numenor, stick with it... and it will become interesting.",edward-27911,10,0.3333333333333333,No,Udûn,3,9
A great episode made possible by the preceding ones,"All the prior episodes that people complained about being slow or boring were setting the mood and character depth leading up to this great episode. So have patience young generation, good shows build up slowly, characters develop, mood is set, then you have a good show. It cant all just be about fighting and grunting, a story needs to unfold.Pay no attention to comments from viewers or to bad ratings by people who just want to see sword fights and battle horns. This is the fantasy genre, and it is best shown and told the way we see it in this show. This episode combined and put together all the hard work of the prior ones into a masterpiece, it silenced a lot of vain critics.",Moe-yasmine,10,0.3,No,Udûn,3,10
Classic epic action which fill gaps in Middle earths history,"Yes, where do you start? First, now its happening. The episode focuses on the Southerners desperate defense against an overpowering horde of orcs, led by the mysterious Adar (Father). Meanwhile, Numenors small army is on the way, and only days away. Will they make it? The battles between humans and orcs have taken some inspiration from classics like Kurosawas Seven Samurai. Its a nice mix of popular uprising, bloody martial arts, and ultimately total doom. The actors do a very solid job. In a single scene, they touch on the tear-filled sloppiness that almost made LOTR 3 unbearable at times, but stay on the right side of the line. The characters are straightforward, believable and sometimes impressive. Some scenes are very brutal in their rawness where people are killed ruthlessly just because you can. Children should probably watch this with adults to then be able to reason about the content. A small question mark for me is if or when there will be truly epic battles in this series. The battles in this episode are powerful, but not grand in scope. I liked Galadriel from the first episode. Here she stands out as a superhumanly skilled warrior in a good way. It is simply a joy to watch her fight. The end of the episode is massive and sets the stage for the big bads entrance. Im already worried about the season ending soon.Are there any weaknesses in the episode? It probably depends on who you are, and expectations. As for the plot at large, there are what I know of parts not mentioned in Tolkiens texts. At the same time, it fills in gaps in Tolkiens description. In The Silmarillion, Pharazon attacks Sauron and takes him prisoner when he becomes a threat. This happens before. That it is before would also explain the small scale of Numenors intervention. Then, of course, there are many small and large differences compared to the books. The main features are correct, but the differences are probably enough to make those who believe in the letter twitch their beards. However, those who love Tolkiens world and know the whole thing will have no more problems with this than Nick Perumovs books. Another consideration one might have is that many of the characters are a bit deeper and less black and white than how Tolkien portrays them. It is a necessary grip when going from mythological prose to film. Apart from some liberties in the interpretation of the gaps in Tolkiens texts, this is on par with or better than the best made-for-film fantasy, in a TV episode. Other than that: Picture, sound, music, acting and environments are fantastic. As I write this, Ive watched the episode twice in two days. If no one stops me I will watch it twice more before the next episode. Name a movie you want to see four times in a week, thats not many.",ludvig-37371,10,0.22727272727272727,No,Udûn,5,22
